DATE_COL,SITE_ID,UNIQUE_ID,LATITUDE,LONGITUDE,TARGET_TAXON,TOTAL,LIFE_STAGE,PHYLUM,CLASS,ORDER,FAMILY,SUBFAMILY,GENUS,FFG,HABIT,,,,,,,,,,
2023-05-22,SPRL_3,PSU_VP_295,41.15978,-77.899456,Chironomini,1,Larvae,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,,,,,,,,,,,,,
2023-05-22,SPRL_3,PSU_VP_296,41.15978,-77.899456,Chironomini,1,Larvae,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,,,,,,,,,,,,,
2023-05-22,SPRL_3,PSU_VP_297,41.15978,-77.899456,Chironomini,1,Larvae,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,,,,,,,,,,,,,
2023-05-22,SPRL_3,PSU_VP_298,41.15978,-77.899456,Chironomini,1,Larvae,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,,,,,,,,,,,,,
2023-05-22,SPRL_3,PSU_VP_299,41.15978,-77.899456,Chironomini,1,Larvae,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,,,,,,,,,,,,,
2023-05-22,SPRL_3,PSU_VP_300,41.15978,-77.899456,Chironomini,1,Larvae,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,,,,,,,,,,,,,
2023-05-22,SPRL_3,PSU_VP_301,41.15978,-77.899456,Chironomini,1,Larvae,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,,,,,,,,,,,,,
2023-05-22,SPRL_3,PSU_VP_302,41.15978,-77.899456,Chironomini,1,Larvae,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,,,,,,,,,,,,,
2023-05-22,SPRL_3,PSU_VP_303,41.15978,-77.899456,Chironomini,1,Larvae,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,,,,,,,,,,,,,
2023-05-22,SPRL_3,PSU_VP_304,41.15978,-77.899456,Chironomini,1,Larvae,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,,,,,,,,,,,,,
2023-05-22,SPRL_3,PSU_VP_305,41.15978,-77.899456,Chironomini,1,Larvae,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,,,,,,,,,,,,,
2023-05-22,SPRL_3,PSU_VP_306,41.15978,-77.899456,Chironomini,1,Larvae,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,,,,,,,,,,,,,
2023-05-22,SPRL_3,PSU_VP_307,41.15978,-77.899456,Chironomini,1,Larvae,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,,,,,,,,,,,,,
2023-05-22,SPRL_3,PSU_VP_308,41.15978,-77.899456,Chironomini,1,Larvae,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,,,,,,,,,,,,,
2023-05-22,SPRL_3,PSU_VP_309,41.15978,-77.899456,Chironomini,1,Larvae,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,,,,,,,,,,,,,
2023-05-22,SPRL_3,PSU_VP_310,41.15978,-77.899456,Chironomini,1,Larvae,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,,,,,,,,,,,,,
2023-05-22,SPRL_3,PSU_VP_311,41.15978,-77.899456,Chironomini,1,Larvae,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,,,,,,,,,,,,,
2023-05-22,SPRL_3,PSU_VP_312,41.15978,-77.899456,Chironomini,1,Larvae,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,,,,,,,,,,,,,
2023-05-22,SPRL_3,PSU_VP_313,41.15978,-77.899456,Chironomini,1,Larvae,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,,,,,,,,,,,,,
2023-05-22,SPRL_3,PSU_VP_314,41.15978,-77.899456,Chironomini,1,Larvae,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,,,,,,,,,,,,,
2023-05-22,SPRL_3,PSU_VP_315,41.15978,-77.899456,Chironomini,1,Larvae,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,,,,,,,,,,,,,
2023-05-22,SPRL_3,PSU_VP_316,41.15978,-77.899456,Chironomini,1,Larvae,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,,,,,,,,,,,,,
2023-05-22,SPRL_3,PSU_VP_317,41.15978,-77.899456,Chironomini,1,Larvae,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,,,,,,,,,,,,,
2023-05-22,SPRL_3,PSU_VP_318,41.15978,-77.899456,Chironomini,1,Larvae,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,,,,,,,,,,,,,
2023-05-22,SPRL_3,PSU_VP_319,41.15978,-77.899456,Chironomini,1,Larvae,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,,,,,,,,,,,,,
2023-05-22,SPRL_3,PSU_VP_320,41.15978,-77.899456,Chironomini,1,Larvae,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,,,,,,,,,,,,,
2023-05-22,SPRL_3,PSU_VP_321,41.15978,-77.899456,Chironomini,1,Larvae,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,,,,,,,,,,,,,
2023-05-22,SPRL_3,PSU_VP_322,41.15978,-77.899456,Chironomini,1,Larvae,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,,,,,,,,,,,,,
2023-05-22,SPRL_3,PSU_VP_323,41.15978,-77.899456,Chironomini,1,Larvae,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,,,,,,,,,,,,,
2023-05-22,SPRL_3,PSU_VP_324,41.15978,-77.899456,Chironomini,1,Larvae,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,,,,,,,,,,,,,
2023-07-03,SPRL_3,PSU_VP_325,41.15978,-77.899456,Orthocladinae,1,Larvae,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladinae,,,,,,,,,,,,,
2023-07-03,SPRL_3,PSU_VP_326,41.15978,-77.899456,Chironomini,1,Larvae,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,,,,,,,,,,,,,
2023-07-03,SPRL_3,PSU_VP_327,41.15978,-77.899456,Chironomini,1,Larvae,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,,,,,,,,,,,,,
2023-07-03,SPRL_3,PSU_VP_328,41.15978,-77.899456,Chironomini,1,Larvae,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,,,,,,,,,,,,,
2023-07-03,SPRL_3,PSU_VP_329,41.15978,-77.899456,Chironomini,1,Larvae,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,,,,,,,,,,,,,
2023-07-03,SPRL_3,PSU_VP_330,41.15978,-77.899456,Chironomini,1,Larvae,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,,,,,,,,,,,,,
2023-05-24,BDEG_2,PSU_VP_331,40.80081,-77.506195,Chironomini,1,Larvae,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,,,,,,,,,,,,,
2023-05-24,BDEG_3,PSU_VP_332,40.80368,-77.499264,Chironomini,1,Larvae,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,,,,,,,,,,,,,
2023-05-24,BDEG_3,PSU_VP_333,40.80368,-77.499264,Chironomini,1,Larvae,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,,,,,,,,,,,,,
2023-05-24,BDEG_3,PSU_VP_334,40.80368,-77.499264,Chironomini,1,Larvae,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,,,,,,,,,,,,,
2023-05-17,BDEG_3,PSU_VP_335,40.80368,-77.499264,Chironomini,1,Larvae,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,,,,,,,,,,,,,
2023-05-17,BDEG_3,PSU_VP_336,40.80368,-77.499264,Chironomini,1,Larvae,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,,,,,,,,,,,,,
2023-05-17,BDEG_3,PSU_VP_337,40.80368,-77.499264,Chironomini,1,Larvae,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,,,,,,,,,,,,,
2023-05-17,BDEG_3,PSU_VP_338,40.80368,-77.499264,Chironomini,1,Larvae,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,,,,,,,,,,,,,
2023-05-17,BDEG_3,PSU_VP_339,40.80368,-77.499264,Chironomini,1,Larvae,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,,,,,,,,,,,,,
2023-05-17,BDEG_3,PSU_VP_340,40.80368,-77.499264,Chironomini,1,Larvae,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,,,,,,,,,,,,,
2023-07-05,MSHN_1,PSU_VP_341,40.84595,-78.097878,Tanypodinae,1,Larvae,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,,,,,,,,,,,,,
2023-07-05,MSHN_1,PSU_VP_342,40.84595,-78.097878,Tanypodinae,1,Larvae,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,,,,,,,,,,,,,
2023-07-05,MSHN_1,PSU_VP_343,40.84595,-78.097878,Tanypodinae,1,Larvae,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,,,,,,,,,,,,,
2023-07-05,MSHN_1,PSU_VP_344,40.84595,-78.097878,Tanypodinae,1,Larvae,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,,,,,,,,,,,,,
2023-07-05,MSHN_1,PSU_VP_345,40.84595,-78.097878,Tanypodinae,1,Larvae,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,,,,,,,,,,,,,
2023-07-05,MSHN_1,PSU_VP_346,40.84595,-78.097878,Tanypodinae,1,Larvae,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,,,,,,,,,,,,,
2023-07-05,MSHN_1,PSU_VP_347,40.84595,-78.097878,Tanypodinae,1,Larvae,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,,,,,,,,,,,,,
2023-07-05,MSHN_1,PSU_VP_348,40.84595,-78.097878,Tanypodinae,1,Larvae,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,,,,,,,,,,,,,
2023-07-05,MSHN_1,PSU_VP_349,40.84595,-78.097878,Tanypodinae,1,Larvae,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,,,,,,,,,,,,,
2023-07-05,MSHN_1,PSU_VP_350,40.84595,-78.097878,Tanypodinae,1,Larvae,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,,,,,,,,,,,,,
2023-07-05,MSHN_1,PSU_VP_351,40.84595,-78.097878,Tanypodinae,1,Larvae,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,,,,,,,,,,,,,
2023-07-05,MSHN_1,PSU_VP_352,40.84595,-78.097878,Tanypodinae,1,Larvae,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,,,,,,,,,,,,,
2023-07-05,MSHN_1,PSU_VP_353,40.84595,-78.097878,Tanypodinae,1,Larvae,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,,,,,,,,,,,,,
2023-07-05,MSHN_1,PSU_VP_354,40.84595,-78.097878,Tanypodinae,1,Larvae,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,,,,,,,,,,,,,
2023-07-05,MSHN_1,PSU_VP_355,40.84595,-78.097878,Chironomini,1,Larvae,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,,,,,,,,,,,,,
2023-07-05,MSHN_1,PSU_VP_356,40.84595,-78.097878,Tanypodinae,1,Larvae,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,,,,,,,,,,,,,
2023-07-05,MSHN_1,PSU_VP_357,40.84595,-78.097878,Tanypodinae,1,Larvae,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,,,,,,,,,,,,,
2023-07-05,MSHN_1,PSU_VP_358,40.84595,-78.097878,Tanypodinae,1,Larvae,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,,,,,,,,,,,,,
2023-07-05,MSHN_1,PSU_VP_359,40.84595,-78.097878,Tanypodinae,1,Larvae,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,,,,,,,,,,,,,
2023-07-05,MSHN_1,PSU_VP_360,40.84595,-78.097878,Tanypodinae,1,Larvae,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,,,,,,,,,,,,,
2023-07-05,MSHN_1,PSU_VP_361,40.84595,-78.097878,Tanypodinae,1,Larvae,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,,,,,,,,,,,,,
2023-07-05,MSHN_1,PSU_VP_362,40.84595,-78.097878,Tanypodinae,1,Larvae,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,,,,,,,,,,,,,
2023-07-05,MSHN_1,PSU_VP_363,40.84595,-78.097878,Tanypodinae,1,Larvae,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,,,,,,,,,,,,,
2023-07-05,MSHN_1,PSU_VP_364,40.84595,-78.097878,Tanypodinae,1,Larvae,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,,,,,,,,,,,,,
2023-07-05,MSHN_1,PSU_VP_365,40.84595,-78.097878,Tanypodinae,1,Larvae,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,,,,,,,,,,,,,
2023-07-05,MSHN_1,PSU_VP_366,40.84595,-78.097878,Tanypodinae,1,Larvae,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,,,,,,,,,,,,,
2023-07-05,MSHN_1,PSU_VP_367,40.84595,-78.097878,Tanypodinae,1,Larvae,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,,,,,,,,,,,,,
2023-07-12,BDEG_3,PSU_VP_380,40.80368,-77.499264,Gerris,1,Adult,Arthropoda,Insecta,Hemiptera,Gerridae,Gerrinae,Gerris,,,,,,,,,,,,
2023-07-12,BDEG_3,PSU_VP_381,40.80368,-77.499264,Chauliodes,1,Larvae,Arthropoda,Insecta,Megaloptera,Corydalidae,Chauliodinae,Chauliodes,,,,,,,,,,,,
2023-07-05,MSHN_2,PSU_VP_368,40.93583,-78.032284,Tanypodinae,1,Larvae,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,,,,,,,,,,,,,
2023-07-05,MSHN_2,PSU_VP_369,40.93583,-78.032284,Chironomini,1,Larvae,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,,,,,,,,,,,,,
2023-07-03,SPRL_3,PSU_VP_370,41.15978,-77.899456,Collembola,1,Adult,Arthropoda,Entognatha,Collembola,,,,,,,,,,,,,,,
2023-07-11,MSHN_1,PSU_VP_371,40.84595,-78.097878,Chironomini,1,Larvae,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,,,,,,,,,,,,,
2023-07-12,BDEG_2,PSU_VP_372,40.80081,-77.506195,Chironomini,1,Larvae,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,,,,,,,,,,,,,
2023-07-12,BDEG_2,PSU_VP_373,40.80081,-77.506195,Chironomini,1,Larvae,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,,,,,,,,,,,,,
2023-07-12,BDEG_2,PSU_VP_374,40.80081,-77.506195,Chironomini,1,Larvae,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,,,,,,,,,,,,,
2023-07-12,BDEG_2,PSU_VP_375,40.80081,-77.506195,Chironomini,1,Larvae,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,,,,,,,,,,,,,
2023-07-12,BDEG_3,PSU_VP_376,40.80368,-77.499264,Chironomini,1,Larvae,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,,,,,,,,,,,,,
2023-07-12,BDEG_3,PSU_VP_377,40.80368,-77.499264,Chironomini,1,Larvae,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,,,,,,,,,,,,,
2023-07-12,BDEG_2,PSU_VP_378,40.80081,-77.506195,Chironomini,1,Larvae,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,,,,,,,,,,,,,
2023-07-12,BDEG_2,PSU_VP_379,40.80081,-77.506195,Chironomini,1,Larvae,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,,,,,,,,,,,,,
2023-07-12,BDEG_2,PSU_VP_382,40.80081,-77.506195,Oligochaeta,47,Adult,Arthropoda,Clitellata,Oligochaeta,,,,,,,,,,,,,,,
2023-07-12,BDEG_2,PSU_VP_383,40.80081,-77.506195,Gerridae,1,Larvae,Arthropoda,Insecta,Hemiptera,Gerridae,,,,,,,,,,,,,,
2023-07-12,BDEG_1,PSU_VP_384,40.799645,-77.512437,Collembola,1,Adult,Arthropoda,Entognatha,Collembola,,,,,,,,,,,,,,,
2023-07-12,BDEG_1,PSU_VP_385,40.799645,-77.512437,Oligochaeta,7,Adult,Arthropoda,Clitellata,Oligochaeta,,,,,,,,,,,,,,,
2023-07-10,MSHN_3,PSU_VP_386,40.94993,-78.002096,Oligochaeta,2,Adult,Arthropoda,Clitellata,Oligochaeta,,,,,,,,,,,,,,,
2023-07-10,MSHN_2,PSU_VP_387,40.93583,-78.032284,Hirudinea,2,Adult,Arthropoda,Clitellata,Hirudinea,,,,,,,,,,,,,,,
2023-07-10,MSHN_2,PSU_VP_388,40.93583,-78.032284,Oligochaeta,14,Adult,Arthropoda,Clitellata,Oligochaeta,,,,,,,,,,,,,,,
2023-07-10,MSHN_1,PSU_VP_389,40.84595,-78.097878,Oligochaeta,405,Adult,Arthropoda,Clitellata,Oligochaeta,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
